Bulan,Course,Category,Jumlah Partisipan,Kecepatan pelayanan,Kemudahan fungsi fungsi untuk digunakan,Kemudahan nama situs untuk diingat,Kemudahan situs untuk dipahami,Kemudahan untuk dihubungi,Kemudahan untuk dipahami,Kenyamanan dalam mempelajari materi,Keramahan petugas,Manfaat terhadap tugas,Pengetahuan terhadap situs,Sistematika Penulisan,Tampilan situs,Final Score
6,Implementasi New Normal,Top & New Courses,9,92.63,91.67,93.85,93.16,92.63,96.10,95.00,92.63,95.00,92.63,95.00,92.97,93.61
6,Industry Value Chain Analisis (IVCA) Part-1,Top & New Courses,9,90.56,89.41,89.71,89.41,90.56,89.71,88.48,90.56,88.82,90.56,89.71,89.71,89.77
6,Industry Value Chain Analisis (IVCA) Part-2,Top & New Courses,8,93.33,92.14,92.41,91.43,93.33,92.14,91.20,93.33,92.73,93.33,90.32,91.54,92.27
6,Industry Value Chain Analisis (IVCA) Part-3,Top & New Courses,8,92.41,92.41,92.41,92.41,92.41,92.41,92.14,92.41,91.25,92.41,92.12,91.43,92.19
6,Interpersonal Communication Skill,Top & New Courses,90,90.85,90.41,90.84,90.77,90.54,90.23,89.69,90.39,91.01,90.12,90.12,90.35,90.44
6,Kawal Provisioning (KPRO),Top & New Courses,9,91.89,91.89,91.67,92.12,91.89,93.16,93.16,91.89,93.16,91.89,93.16,91.89,92.31
6,LVC - Learning Delivery & Deployment (LDE),Top & New Courses,6,90.43,90.43,90.43,90.43,90.43,91.43,91.82,90.43,91.82,90.43,91.82,90.43,90.86
6,LVC - Learning Design Development (LDD),Top & New Courses,1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
6,LVC - Learning Impact Measurement (LIM),Top & New Courses,1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
6,LVC - Learning Need Diagnostic (LND),Top & New Courses,6,90.83,97.14,93.60,93.60,89.57,95.56,92.00,90.83,95.56,90.83,92.00,96.30,93.15
6,Mengenal Cisco Router,Top & New Courses,7,85.00,86.40,88.89,86.40,85.00,90.71,89.63,83.48,88.89,85.00,89.63,86.40,87.12
6,Overview New Customer Relationship Management (CRM),Top & New Courses,78,90.19,94.82,94.57,94.69,90.03,94.05,94.50,90.10,95.22,90.55,94.54,94.88,93.18
6,Quick Guide Instalasi PT-1,Top & New Courses,15,92.13,93.33,93.75,93.33,92.13,92.00,92.79,92.13,93.55,92.13,92.00,93.33,92.72
6,Sales Indihome Information System (SIIS),Top & New Courses,49,92.51,94.04,93.06,93.70,92.06,93.17,93.44,92.55,95.80,92.37,93.01,93.68,93.28
6,Sales Management (APC),Top & New Courses,66,90.75,92.88,92.30,92.00,90.82,93.33,92.76,91.31,92.67,91.49,92.82,92.76,92.16
6,Standar Etika Pelayanan Jarakses,Top & New Courses,8,90.62,91.52,89.03,91.52,90.62,88.67,90.32,89.68,88.67,91.25,89.33,90.62,90.15
6,Teknisi IndiHome 3P,Top & New Courses,18,92.29,93.16,92.16,92.80,91.59,94.68,94.10,93.61,93.16,92.96,93.77,93.77,93.17
6,The Telkom Way - Do's and Don'ts,Top & New Courses,22,91.14,89.52,88.92,89.63,90.57,91.56,91.78,91.46,91.56,90.34,91.78,89.16,90.62
6,Wawasan Kebangsaan,Top & New Courses,"4,354",91.46,91.95,92.03,91.81,91.36,92.05,91.60,91.41,92.55,91.51,91.87,91.53,91.76
7,Pemeriksaan Laboratorium,ADMEDIKA,2,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
7,Pemeriksaan Test Diagnostik,ADMEDIKA,1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
7,The Power of Morning Briefing,ADMEDIKA,2,70.00,70.00,70.00,0,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,64.17
7,Basic Management Inventory,Business Enabler / Enterprise Management (EL-EEM),2,90.00,85.71,90.00,90.00,90.00,90.00,90.00,90.00,95.56,90.00,90.00,90.00,90.11
7,Basic Procurement,Business Enabler / Enterprise Management (EL-EEM),3,87.27,84.00,93.85,87.27,84.00,91.67,84.00,84.00,87.27,87.27,87.27,87.27,87.1
7,Paradigma Spiritual,Business Enabler / Enterprise Management (EL-EEM),2,95.56,92.50,95.56,95.56,95.56,95.56,92.50,95.56,95.56,95.56,92.50,95.56,94.8
7,Pengantar Pengadaan Barang dan Jasa,Business Enabler / Enterprise Management (EL-EEM),3,91.67,93.85,93.85,91.67,91.67,93.85,93.85,91.67,93.85,91.67,93.85,91.67,92.76
7,PMBOK,Business Enabler / Enterprise Management (EL-EEM),8,93.53,91.88,90.97,93.33,93.53,90.67,91.03,93.53,93.33,94.86,90.67,91.88,92.43
7,Project Cost Management,Business Enabler / Enterprise Management (EL-EEM),1,90.00,90.00,100.00,100.00,100.00,100.00,90.00,90.00,100.00,100.00,100.00,90.00,95.83
7,Project Management (PM) Risk Management,Business Enabler / Enterprise Management (EL-EEM),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,Project Management Process,Business Enabler / Enterprise Management (EL-EEM),2,80.00,90.00,90.00,90.00,80.00,60.00,60.00,80.00,60.00,80.00,60.00,90.00,76.67
7,Project Time Management,Business Enabler / Enterprise Management (EL-EEM),64,90.88,90.55,90.47,90.50,90.69,90.43,90.39,90.46,91.45,90.38,90.70,89.87,90.56
7,Sistem Manajemen Performansi,Business Enabler / Enterprise Management (EL-EEM),2,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71
7,Spiritual (Islam) Bekerja Billah,Business Enabler / Enterprise Management (EL-EEM),3,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,91.67,87.27,87.27,87.27,87.64
7,Spiritual (Islam) Bekerja Dengan Rasa Cinta dan Syukur,Business Enabler / Enterprise Management (EL-EEM),5,91.00,91.00,91.00,91.00,91.00,91.00,89.47,89.47,91.00,91.00,91.00,91.00,90.75
7,Spiritual (Islam) Bekerja Ma allah,Business Enabler / Enterprise Management (EL-EEM),2,85.71,92.50,92.50,92.50,85.71,85.71,85.71,85.71,85.71,92.50,85.71,92.50,88.54
7,Spiritual (Kristen) Membangun Spiritualitas Kerja,Business Enabler / Enterprise Management (EL-EEM),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
7,Community Marketing,Commerce & Relations (EL-COR),1,90.00,100.00,100.00,100.00,90.00,100.00,100.00,100.00,100.00,90.00,100.00,100.00,97.5
7,Competitive Intelligence,Commerce & Relations (EL-COR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,90.00,100.00,100.00,100.00,99.17
7,Competitor & Competitive Intellegence (APC),Commerce & Relations (EL-COR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,Customer Care,Commerce & Relations (EL-COR),2,100.00,100.00,100.00,100.00,100.00,95.56,95.56,100.00,95.56,100.00,95.56,100.00,98.52
7,Customer Quality Management,Commerce & Relations (EL-COR),1,90.00,80.00,90.00,80.00,90.00,100.00,70.00,90.00,80.00,90.00,80.00,70.00,84.17
7,CX Transformation Program Behavior Skill Sales Agent,Commerce & Relations (EL-COR),2,95.56,95.56,95.56,85.71,95.56,100.00,85.71,100.00,95.56,80.00,85.71,83.33,91.52
7,CX Transformation Program Communication Skill Sales Agent,Commerce & Relations (EL-COR),8,95.15,96.47,93.75,93.75,95.15,93.33,93.33,95.15,94.38,93.75,93.33,92.90,94.2
7,CX Transformation Program Communication Skill Technician Assurance,Commerce & Relations (EL-COR),836,93.69,93.40,93.07,93.31,93.28,93.41,93.53,93.86,94.26,93.25,93.66,93.29,93.5
7,CX Transformation Program Communication Skill Technician Fulfillment,Commerce & Relations (EL-COR),"1,967",94.46,94.18,94.03,94.19,94.30,94.31,94.31,94.82,95.19,94.15,94.37,94.13,94.37
7,Dasar Komunikasi,Commerce & Relations (EL-COR),7,88.89,90.00,88.89,88.89,88.89,88.89,87.69,90.00,87.69,90.00,87.69,88.89,88.87
7,Differentiation,Commerce & Relations (EL-COR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,Product Knowledge HBO GO,Commerce & Relations (EL-COR),10,92.00,89.74,89.47,89.47,90.77,89.73,89.19,90.00,89.19,90.00,89.44,88.95,89.83
7,Product Knowledge In House Channel,Commerce & Relations (EL-COR),2,85.71,92.50,92.50,92.50,85.71,85.71,85.71,85.71,85.71,85.71,85.71,92.50,87.97
7,Product Knowledge Minipack Indihome,Commerce & Relations (EL-COR),2,85.71,85.71,85.71,85.71,85.71,90.00,90.00,85.71,85.71,85.71,85.71,90.00,86.78
7,Product Knowledge OTT Catchplay,Commerce & Relations (EL-COR),3,90.00,93.85,93.85,93.85,90.00,93.85,93.85,90.00,97.14,90.00,93.85,93.85,92.84
7,Product Knowledge OTT HOOQ IndiHome,Commerce & Relations (EL-COR),3,87.27,87.27,87.27,87.27,87.27,91.67,91.67,87.27,87.27,87.27,87.27,84.00,87.73
7,Product Knowledge Ott Iflix Indihome,Commerce & Relations (EL-COR),3,93.85,91.67,91.67,91.67,91.67,91.67,93.85,93.85,91.67,91.67,91.67,91.67,92.22
7,Product Knowledge Panduan Pelanggan Self Service Troubleshooting Indihome,Commerce & Relations (EL-COR),6,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71
7,Product Knowledge Usee TV Advertising,Commerce & Relations (EL-COR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,Product Knowledge UseeTV GO,Commerce & Relations (EL-COR),7,90.37,92.14,92.14,90.37,90.37,90.37,91.43,90.37,90.37,91.43,90.37,90.37,90.84
7,Product Knowledge UseeTV.com,Commerce & Relations (EL-COR),2,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,Spiritual (Islam) Bekerja Lillah,Commerce & Relations (EL-COR),11,92.20,93.33,93.68,93.16,92.20,95.00,95.00,91.50,93.04,93.33,94.04,95.00,93.46
7,FTTH Specification,Digital & ICT (EL-DIC),11,96.86,96.86,97.69,97.69,96.86,96.40,97.69,96.40,97.69,98.49,96.86,95.51,97.08
7,IPv6,Digital & ICT (EL-DIC),6,97.86,97.86,97.86,97.86,97.86,97.86,97.86,97.86,96.30,97.86,97.86,97.86,97.73
7,Big Data,Digital & ICT (EL-DIC),6,95.56,98.62,98.62,98.62,95.56,98.62,98.62,95.56,98.62,97.14,98.62,98.62,97.73
7,BLOCKCHAIN,Digital & ICT (EL-DIC),11,97.69,96.40,96.86,97.25,97.25,97.25,96.86,97.69,97.69,96.86,96.40,96.40,97.05
7,Bonum,Digital & ICT (EL-DIC),8,94.86,96.11,95.43,96.11,94.12,95.76,95.33,94.86,95.43,94.86,95.33,96.11,95.36
7,Border Gateway Protocol,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
7,Cloud Computing,Digital & ICT (EL-DIC),7,94.00,94.00,94.00,94.00,94.00,94.00,94.00,94.00,94.00,94.00,94.00,94.00,94
7,Cloud Computing Fundamental,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
7,Customer Experience Transformation,Digital & ICT (EL-DIC),6,85.71,85.71,85.71,85.71,85.71,88.70,87.27,85.71,87.27,85.71,87.27,85.71,86.35
7,CX Transformation 2020,Digital & ICT (EL-DIC),196,92.41,93.03,92.94,93.24,92.49,93.81,93.46,92.69,93.23,92.72,93.38,92.49,92.99
7,CX Transformation Program Behavior Skill Technician Assurance,Digital & ICT (EL-DIC),42,94.61,93.33,92.65,92.71,92.94,94.66,94.81,94.56,95.81,93.14,94.89,92.47,93.88
7,CX Transformation Program Behavior Skill Technician Fulfillment,Digital & ICT (EL-DIC),94,94.23,93.62,93.76,93.82,94.52,93.66,93.52,94.39,94.31,94.17,94.23,94.24,94.04
7,CYBER SECURITY 2,Digital & ICT (EL-DIC),13,86.09,87.23,87.23,87.23,86.09,86.09,86.09,86.09,86.09,86.09,86.09,87.23,86.47
7,Dasar-dasar Perintah Linux,Digital & ICT (EL-DIC),2,95.56,95.56,95.56,95.56,95.56,100.00,95.56,95.56,95.56,95.56,95.56,95.56,95.93
7,Data Analytics,Digital & ICT (EL-DIC),10,92.68,95.00,95.00,93.33,92.68,94.42,94.42,92.68,96.00,92.68,94.42,93.33,93.89
7,Design Thinking,Digital & ICT (EL-DIC),8,92.12,91.25,92.12,92.12,92.12,92.73,93.53,92.12,92.73,92.12,93.53,91.25,92.31
7,Design Thinking (E-Learning),Digital & ICT (EL-DIC),12,88.70,88.70,88.00,89.30,89.30,90.00,88.70,88.70,91.02,88.70,90.42,88.70,89.19
7,DigiERP,Digital & ICT (EL-DIC),2,95.56,95.56,95.56,92.50,95.56,95.56,95.56,95.56,92.50,95.56,92.50,95.56,94.8
7,Digital Marketing (Bilingual),Digital & ICT (EL-DIC),6,91.67,91.67,92.80,91.67,91.30,91.67,92.80,92.80,91.67,91.67,91.30,91.30,91.86
7,Digitoc,Digital & ICT (EL-DIC),4,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89
7,E-Payment Fundamental,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
7,Fintech (Financial Technology),Digital & ICT (EL-DIC),29,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53
7,Global Digital Hub (GDH) Movement,Digital & ICT (EL-DIC),2,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71
7,How To Be A Great Follower,Digital & ICT (EL-DIC),1,80.00,80.00,80.00,80.00,80.00,90.00,90.00,80.00,90.00,0,90.00,80.00,76.67
7,HTML & CSS,Digital & ICT (EL-DIC),7,89.63,90.71,90.71,89.63,89.63,92.41,93.10,89.63,89.63,90.71,92.41,89.63,90.65
7,iKonser - Bagian Kedua,Digital & ICT (EL-DIC),9,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95
7,iKonser - Bagian Pertama,Digital & ICT (EL-DIC),14,94.10,94.84,94.84,94.84,94.10,95.56,94.84,94.10,94.84,94.10,94.84,94.84,94.65
7,IndiBox untuk Frontliner & Assurance,Digital & ICT (EL-DIC),77,92.96,92.17,91.81,92.53,92.88,92.36,92.19,92.88,93.27,92.10,92.70,92.74,92.55
7,IndiBox untuk TAM,Digital & ICT (EL-DIC),15,93.75,93.33,91.19,92.13,93.02,92.70,92.58,93.02,93.44,92.58,93.02,91.67,92.7
7,IndiBox untuk Teknisi,Digital & ICT (EL-DIC),603,93.15,93.23,93.04,93.17,93.05,93.00,93.25,93.21,93.56,93.16,93.08,93.17,93.17
7,IndiHome Study,Digital & ICT (EL-DIC),13,91.85,92.22,92.22,92.73,91.32,93.09,92.22,91.85,93.09,91.85,91.70,91.85,92.17
7,IndiSmart – Marketing,Digital & ICT (EL-DIC),45,92.66,93.19,92.22,93.40,92.91,92.83,92.22,92.66,93.78,92.91,92.73,92.77,92.86
7,IndiSmart – Non Marketing,Digital & ICT (EL-DIC),517,92.68,92.54,92.28,92.34,92.84,92.19,92.30,92.65,92.72,92.41,92.49,92.56,92.5
7,Instalasi & Setting Wifi ONT,Digital & ICT (EL-DIC),3,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95
7,Internet Exchange,Digital & ICT (EL-DIC),164,92.62,93.59,93.29,93.46,92.42,93.45,93.15,92.59,93.47,92.73,93.38,93.33,93.12
7,Internet of Things (IoT),Digital & ICT (EL-DIC),36,91.11,90.85,90.85,90.91,91.64,90.91,90.85,90.77,90.91,90.56,91.25,90.85,90.96
7,Introduction to IoT,Digital & ICT (EL-DIC),6,88.70,88.70,88.70,90.00,90.00,92.00,85.71,88.70,92.00,90.00,90.00,87.27,89.32
7,Introduction to PRIME,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,Introduction to UI-UX,Digital & ICT (EL-DIC),8,89.68,89.68,89.68,89.68,89.68,88.67,89.68,89.68,89.68,89.68,89.68,88.00,89.46
7,Introduction To Work Force Management (WFM),Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,IoT Connectivity,Digital & ICT (EL-DIC),3,82.22,84.00,82.22,82.22,82.22,84.00,84.00,84.00,89.09,82.22,84.00,84.00,83.68
7,MACHINE LEARNING 2,Digital & ICT (EL-DIC),5,86.25,86.25,86.25,86.25,86.25,86.25,86.25,86.25,89.41,86.25,86.25,86.25,86.51
7,Marketing Strategy,Digital & ICT (EL-DIC),4,93.85,90.00,88.00,92.94,92.94,90.00,95.56,92.94,92.94,92.94,90.00,90.00,91.84
7,Mengatasi Pelanggan yang Sulit,Digital & ICT (EL-DIC),111,89.48,89.29,89.65,89.06,89.88,90.07,89.71,90.05,90.59,89.47,89.65,89.58,89.71
7,Multiskill OSP,Digital & ICT (EL-DIC),6,94.62,94.62,94.62,94.62,94.62,94.62,94.62,94.62,94.62,94.62,94.62,94.62,94.62
7,NeuCentrIX,Digital & ICT (EL-DIC),2,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
7,Next Generation Network (NGN) For Senior Leader,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
7,NG-PON2,Digital & ICT (EL-DIC),1,90.00,100.00,90.00,90.00,90.00,90.00,90.00,100.00,100.00,100.00,100.00,100.00,95
7,Online Class Astinet for AM EBIS,Digital & ICT (EL-DIC),7,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43
7,Online Class Mangoesky for AM EBIS,Digital & ICT (EL-DIC),9,89.71,91.11,91.11,91.11,89.71,91.11,91.11,89.71,91.11,89.71,91.11,91.11,90.64
7,Online Class New Metro for AM EBIS,Digital & ICT (EL-DIC),2,90.00,95.56,95.56,90.00,90.00,90.00,95.56,90.00,90.00,90.00,90.00,95.56,91.85
7,Online Class VPN IP for AM EBIS,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,Online Class Wifi for AM EBIS,Digital & ICT (EL-DIC),2,90.00,95.56,95.56,95.56,90.00,95.56,95.56,95.56,95.56,90.00,95.56,95.56,94.17
7,Overview OSP FTTH,Digital & ICT (EL-DIC),13,90.98,90.98,90.98,90.98,90.98,90.98,90.98,90.98,90.98,90.98,90.98,90.98,90.98
7,Pelabelan Perangkat OLT Dan FTM,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
7,Pengantar Broadband Service,Digital & ICT (EL-DIC),6,96.30,96.30,96.30,96.30,96.30,96.30,96.30,96.30,96.30,96.30,96.30,96.30,96.3
7,Pengantar IOAN,Digital & ICT (EL-DIC),6,89.57,89.57,89.57,89.57,89.57,87.62,87.62,89.57,89.57,89.57,87.62,89.57,89.08
7,Pengenalan Teknologi SDN dan NFV,Digital & ICT (EL-DIC),12,97.89,96.54,96.73,96.73,97.89,97.78,96.54,97.89,97.78,97.89,97.78,96.54,97.33
7,Pricing Management,Digital & ICT (EL-DIC),2,95.56,95.56,95.56,95.56,95.56,100.00,95.56,95.56,95.56,95.56,95.56,95.56,95.93
7,Product Indihub,Digital & ICT (EL-DIC),4,90.00,90.00,90.00,90.00,90.00,90.00,88.00,90.00,90.00,90.00,90.00,90.00,89.83
7,Product Knowledge Indihome,Digital & ICT (EL-DIC),22,94.04,93.26,93.55,92.75,92.97,93.76,92.87,93.55,93.33,93.55,94.04,93.55,93.44
7,Produk ASTINET,Digital & ICT (EL-DIC),10,91.71,90.50,92.38,91.71,91.22,92.38,91.22,92.38,91.22,90.50,94.55,91.22,91.75
7,Produk DigiClinic,Digital & ICT (EL-DIC),6,94.62,95.56,95.56,95.56,94.62,97.14,96.80,95.56,96.30,94.62,96.80,95.56,95.73
7,Produk DigiConnect,Digital & ICT (EL-DIC),2,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
7,Produk DigiERP,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
7,Produk DigiHotel,Digital & ICT (EL-DIC),4,92.94,92.94,92.94,92.94,92.94,92.94,91.43,92.94,92.94,92.94,91.43,92.94,92.69
7,Produk eParkir,Digital & ICT (EL-DIC),7,87.69,86.40,87.69,87.69,87.69,87.69,86.40,87.69,86.40,87.69,86.40,87.69,87.26
7,Produk Hosted PBX,Digital & ICT (EL-DIC),2,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,Produk HSI (High Speed Internet),Digital & ICT (EL-DIC),3,97.14,97.14,97.14,97.14,97.14,97.14,100.00,97.14,97.14,97.14,100.00,97.14,97.62
7,Produk IP Transit,Digital & ICT (EL-DIC),1,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60
7,Produk IT Tools Support for IOAN,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,Produk MangoeSky,Digital & ICT (EL-DIC),14,90.71,91.07,91.07,91.07,90.18,92.07,92.07,90.71,92.07,91.23,92.07,91.07,91.28
7,Produk Metro Ethernet,Digital & ICT (EL-DIC),2,85.71,92.50,92.50,92.50,80.00,92.50,85.71,85.71,92.50,80.00,92.50,92.50,88.72
7,Produk Metro Ethernet,Digital & ICT (EL-DIC),1,90.00,80.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,80.00,90.00,80.00,87.5
7,Produk QREN,Digital & ICT (EL-DIC),7,86.40,86.40,85.00,86.40,86.40,85.83,85.83,86.40,87.69,86.40,85.83,86.40,86.25
7,Produk Sakoo,Digital & ICT (EL-DIC),11,92.44,93.62,93.04,93.04,92.44,92.89,92.44,92.44,92.44,92.44,93.04,93.62,92.82
7,Produk SATU,Digital & ICT (EL-DIC),5,95.45,95.45,95.45,95.45,95.45,95.45,95.24,95.45,96.52,95.45,95.24,95.45,95.5
7,Produk SIMDIK,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,Produk SIP Trunking,Digital & ICT (EL-DIC),1,90.00,100.00,90.00,0,100.00,100.00,100.00,90.00,100.00,90.00,100.00,80.00,86.67
7,Produk SLI 007,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,100.00,100.00,100.00,90.00,90.00,90.00,90.00,92.5
7,Produk VPN IP,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,Produk VPN IP,Digital & ICT (EL-DIC),5,93.68,93.68,91.11,89.41,91.11,91.11,89.41,91.11,93.68,91.11,91.11,91.11,91.47
7,PT - 2 Project,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,Quick Guide Instalasi PT-2,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
7,Revenue Models,Digital & ICT (EL-DIC),5,92.38,92.38,92.38,92.38,92.38,93.33,94.55,92.38,94.55,92.38,94.55,92.38,93
7,Sales Force Management,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
7,SAP S/4 Hana,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,Service Excellence,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,SIIS 3.0 - Modul 1 - SIIS,Digital & ICT (EL-DIC),3,93.85,87.27,87.27,90.00,93.85,89.09,93.85,87.27,93.85,87.27,91.67,93.85,90.76
7,SIIS 3.0 - Modul 2 - Menu SIIS,Digital & ICT (EL-DIC),2,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,SIIS 3.0 - Modul 3 - Menu Layer List dan Assurance,Digital & ICT (EL-DIC),5,89.47,89.47,89.47,91.00,91.00,89.47,89.47,89.47,91.00,89.47,89.47,91.00,89.98
7,SIIS 3.0 - Modul 4 - Tips and Trick,Digital & ICT (EL-DIC),3,90.00,87.27,90.00,87.27,87.27,87.27,87.27,87.27,87.27,87.27,90.00,87.27,87.95
7,SIIS 3.0 - Modul 5 - Menu Help Desk,Digital & ICT (EL-DIC),4,90.00,88.00,90.00,88.00,88.00,88.00,90.00,90.00,90.00,88.00,88.00,90.00,89
7,Sistem Telekomunikasi Vol 1,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,90.00,100.00,99.17
7,Software Defined Networking,Digital & ICT (EL-DIC),9,92.43,92.43,92.43,93.68,93.68,92.43,92.43,93.68,92.43,92.43,92.43,92.43,92.74
7,Teknologi GPON,Digital & ICT (EL-DIC),5,92.38,92.38,92.38,92.38,92.38,92.38,92.38,92.38,92.38,92.38,92.38,92.38,92.38
7,Teknologi GPON,Digital & ICT (EL-DIC),3,95.38,95.38,97.14,95.38,95.38,97.14,95.38,95.38,97.14,95.38,95.38,95.38,95.82
7,Teknologi WiFi,Digital & ICT (EL-DIC),146,94.32,93.52,93.60,93.90,93.44,92.60,94.18,93.80,94.21,94.23,93.14,93.31,93.69
7,Telkom VPN IP Bisnis for AM,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,Transmisi Serat Optik 2,Digital & ICT (EL-DIC),1,100.00,90.00,90.00,90.00,100.00,90.00,80.00,90.00,90.00,100.00,90.00,90.00,91.67
7,UI UX,Digital & ICT (EL-DIC),3,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27
7,UX Process,Digital & ICT (EL-DIC),5,90.00,88.42,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,94.55,91.00,90.33
7,ZTE - DWDM Technology,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
7,"5R (Ringkas, Rapi, Resik, Rawat, Rajin)",General (EL-GNR),3,95.38,93.85,97.14,97.14,91.67,100.00,97.14,95.38,93.85,93.85,100.00,97.14,96.05
7,Account Management,General (EL-GNR),3,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14
7,Account Management (APC),General (EL-GNR),2,95.56,95.56,95.56,95.56,92.50,95.56,95.56,92.50,95.56,95.56,92.50,95.56,94.8
7,Analisa Kelayakan Investasi,General (EL-GNR),2,95.56,95.56,95.56,90.00,95.56,95.56,85.71,95.56,90.00,90.00,92.50,92.50,92.84
